% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1167	1	6	12	0	0	7	0	1
1167	1	10	9	0	0	7	0	1
1168	1	9	3	0	2	18	0	1
1169	1	8	11	0	0	7	0	1
1169	1	9	3	0	0	7	0	1
1172	1	6	12	0	0	7	0	1
1172	1	10	9	0	0	7	0	1
1173	1	9	3	0	2	18	0	1
1174	1	8	11	0	0	7	0	1
1174	1	9	3	0	0	7	0	1
1177	1	6	12	0	0	7	0	1
1177	1	10	9	0	0	7	0	1
1178	1	9	3	0	0	7	0	1
1179	1	8	11	0	0	7	0	1
1179	1	9	3	0	0	7	0	1
1182	1	6	12	0	0	7	0	1
1182	1	10	9	0	0	7	0	1
1184	1	8	11	0	0	7	0	1
1184	1	9	3	0	0	7	0	1
1187	1	6	12	0	0	7	0	1
1187	1	10	9	0	0	7	0	1
1189	1	8	11	0	0	7	0	1
1189	1	9	3	0	0	7	0	1
1192	1	6	12	0	0	7	0	1
1192	1	10	9	0	0	7	0	1
1194	1	8	11	0	0	7	0	1
1194	1	9	3	0	0	7	0	1
1197	1	6	12	0	0	7	0	1
1197	1	10	9	0	0	7	0	1
1199	1	8	11	0	0	7	0	1
1199	1	9	3	0	0	7	0	1
1202	1	6	12	0	0	7	0	1
1202	1	10	9	0	0	7	0	1
1204	1	8	11	0	0	7	0	1
1204	1	9	3	0	0	7	0	1
1207	1	6	12	0	0	7	0	1
1207	1	10	9	0	0	7	0	1
1209	1	8	11	0	0	7	0	1
1209	1	9	3	0	0	7	0	1
1212	1	6	12	0	0	7	0	1
1212	1	10	9	0	0	7	0	1
1214	1	8	11	0	0	7	0	1
1214	1	9	3	0	0	7	0	1
1217	1	6	12	0	0	7	0	1
1217	1	10	9	0	0	7	0	1
1219	1	8	11	0	0	7	0	1
1219	1	9	3	0	0	7	0	1
1222	1	6	12	0	0	7	0	1
1222	1	10	9	0	0	7	0	1
1224	1	8	11	0	0	7	0	1
1224	1	9	3	0	0	7	0	1
1227	1	6	12	0	0	7	0	1
1227	1	10	9	0	0	7	0	1
1229	1	8	11	0	0	7	0	1
1229	1	9	3	0	0	7	0	1
1232	1	6	12	0	0	7	0	1
1232	1	10	9	0	0	7	0	1
1234	1	8	11	0	0	7	0	1
1234	1	9	3	0	0	7	0	1
1237	1	6	12	0	0	7	0	1
1237	1	10	9	0	0	7	0	1
1239	1	8	11	0	0	7	0	1
1239	1	9	3	0	0	7	0	1
1242	1	6	12	0	0	7	0	1
1242	1	10	9	0	0	7	0	1
1244	1	8	11	0	0	7	0	1
1244	1	9	3	0	0	7	0	1
1247	1	6	12	0	0	7	0	1
1247	1	10	9	0	0	7	0	1
1249	1	8	11	0	0	7	0	1
1249	1	9	3	0	0	7	0	1
1252	1	6	12	0	0	7	0	1
1252	1	10	9	0	0	7	0	1
1254	1	8	11	0	0	7	0	1
1254	1	9	3	0	0	7	0	1
1257	1	6	12	0	0	7	0	1
1257	1	10	9	0	0	7	0	1
1259	1	8	11	0	0	7	0	1
1259	1	9	3	0	0	7	0	1
1262	1	6	12	0	0	7	0	1
1262	1	10	9	0	0	7	0	1
1264	1	8	11	0	0	7	0	1
1264	1	9	3	0	0	7	0	1
1267	1	6	12	0	0	7	0	1
1267	1	10	9	0	0	7	0	1
1269	1	8	11	0	0	7	0	1
1269	1	9	3	0	0	7	0	1
1272	1	6	12	0	0	7	0	1
1272	1	10	9	0	0	7	0	1
1274	1	8	11	0	0	7	0	1
1274	1	9	3	0	0	7	0	1
1277	1	6	12	0	0	7	0	1
1277	1	10	9	0	0	7	0	1
1279	1	8	11	0	0	7	0	1
1279	1	9	3	0	0	7	0	1
1282	1	6	12	0	0	7	0	1
1282	1	10	9	0	0	7	0	1
1284	1	8	11	0	0	7	0	1
1284	1	9	3	0	0	7	0	1
1287	1	6	12	0	0	7	0	1
1287	1	10	9	0	0	7	0	1
1289	1	7	2	0	4	26	0	1
1289	1	8	11	0	0	7	0	1
1289	1	9	3	0	4	26	0	1
1290	1	5	4	0	0	7	0	1
1290	1	7	2	0	2	18	0	1
1290	1	9	3	0	4	26	0	1
1291	1	7	2	0	0	7	0	1
1292	1	6	12	0	0	7	0	1
1292	1	7	2	0	0	7	0	1
1292	1	10	9	0	0	7	0	1
1293	1	9	3	0	2	18	0	1
1294	1	7	2	0	4	26	0	1
1294	1	8	11	0	0	7	0	1
1294	1	9	3	0	4	26	0	1
1295	1	5	4	0	0	7	0	1
1295	1	7	2	0	2	18	0	1
1295	1	9	3	0	4	26	0	1
1295	1	10	9	0	0	7	0	1
1296	1	7	2	0	0	7	0	1
1297	1	6	12	0	0	7	0	1
1297	1	7	2	0	0	7	0	1
1297	1	10	9	0	2	18	0	1
1298	1	9	3	0	2	18	0	1
1299	1	8	11	0	2	18	0	1
1299	1	10	9	0	4	26	0	1
1300	1	9	3	0	0	7	0	1
1300	1	10	9	0	0	7	0	1
1301	1	7	2	0	0	7	0	1
1301	1	8	11	0	2	18	0	1
1302	1	6	12	0	2	18	0	1
1302	1	7	2	0	0	7	0	1
1302	1	10	9	0	2	18	0	1
1304	1	7	2	0	0	7	0	1
1304	1	9	3	0	0	7	0	1
1304	1	10	9	0	4	26	0	1
1306	1	7	2	0	0	7	0	1
1306	1	8	11	0	2	18	0	1
1308	1	9	3	0	8	49	0	1
1309	1	7	2	0	0	7	0	1
1309	1	9	3	0	0	7	0	1
1309	1	10	9	0	2	18	0	1
1311	1	8	11	0	6	32	0	1
1312	1	10	9	0	2	18	0	1
1313	1	9	3	0	8	49	0	1
1314	1	10	9	0	8	49	0	1
1316	1	8	11	0	4	26	0	1
1317	1	10	9	0	2	18	0	1
1318	1	9	3	0	8	49	0	1
1319	1	10	9	0	8	49	0	1
1321	1	8	11	0	4	26	0	1
1322	1	10	9	0	6	32	0	1
1324	1	10	9	0	2	18	0	1
1326	1	8	11	0	4	26	0	1
1327	1	10	9	0	2	18	0	1
1329	1	10	9	0	4	26	0	1
1332	1	10	9	0	4	26	0	1
1336	1	8	11	0	2	18	0	1
1339	1	10	9	0	2	18	0	1
1341	1	8	11	0	2	18	0	1
1342	1	10	9	0	2	18	0	1
1344	1	10	9	0	2	18	0	1
1347	1	10	9	0	2	18	0	1
1351	1	8	11	0	0	7	0	1
1352	1	10	9	0	4	26	0	1
1356	1	8	11	0	0	7	0	1
1357	1	10	9	0	6	32	0	1
1361	1	8	11	0	0	7	0	1
1362	1	10	9	0	6	32	0	1
1366	1	8	11	0	0	7	0	1
1371	1	8	11	0	0	7	0	1
1372	1	10	9	0	0	7	0	1
1376	1	8	11	0	0	7	0	1
1377	1	10	9	0	0	7	0	1
1381	1	8	11	0	0	7	0	1
1382	1	10	9	0	0	7	0	1
1386	1	8	11	0	0	7	0	1
1387	1	10	9	0	0	7	0	1
1391	1	8	11	0	0	7	0	1
1392	1	10	9	0	0	7	0	1
1396	1	8	11	0	0	7	0	1
1397	1	10	9	0	0	7	0	1
1401	1	8	11	0	0	7	0	1
1402	1	10	9	0	0	7	0	1
1406	1	8	11	0	0	7	0	1
1407	1	10	9	0	0	7	0	1
1411	1	8	11	0	0	7	0	1
1412	1	10	9	0	0	7	0	1
1416	1	8	11	0	0	7	0	1
1417	1	10	9	0	0	7	0	1
1421	1	8	11	0	0	7	0	1
1422	1	10	9	0	0	7	0	1
1426	1	8	11	0	0	7	0	1
1427	1	10	9	0	0	7	0	1
1431	1	8	11	0	0	7	0	1
1432	1	10	9	0	0	7	0	1
1436	1	8	11	0	0	7	0	1
1437	1	10	9	0	0	7	0	1
1441	1	8	11	0	0	7	0	1
1442	1	10	9	0	0	7	0	1
1446	1	8	11	0	0	7	0	1
1447	1	4	1	0	0	7	0	1
1447	1	10	9	0	0	7	0	1
1449	1	7	2	0	0	7	0	1
1450	1	5	4	0	2	18	0	1
1450	1	7	2	0	0	7	0	1
1450	1	4	1	0	2	18	0	1
