% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
2.184	1	9	219	5	3	24	1620	0	0
2.185	1	9	219	6	3	24	1620	0	0
2.186	1	9	219	7	3	24	1620	0	0
2.187	1	9	219	8	3	24	1620	0	0
2.188	1	10	219	9	9	18	967	0	0
2.189	1	7	219	10	2	22	1383	0	0
2.19	1	9	220	1	3	24	1620	0	0
2.191	1	9	220	2	3	24	1620	0	0
2.192	1	6	220	3	12	24	1620	0	0
2.193	1	10	220	4	9	18	967	0	0
2.194	1	9	220	5	3	26	1836	0	0
2.195	1	10	220	6	9	20	1191	0	0
2.196	1	10	220	7	9	20	1191	0	0
2.197	1	9	220	8	3	22	1383	0	0
2.198	1	9	220	9	3	20	1191	0	0
2.199	1	10	220	10	9	22	1383	0	0
2.2	1	10	221	1	9	22	1383	0	0
2.201	1	10	221	2	9	22	1383	0	0
2.202	1	10	221	3	9	22	1383	0	0
2.203	1	9	221	4	3	20	1191	0	0
2.204	1	7	221	5	2	24	1620	0	0
2.205	1	10	221	6	9	18	967	0	0
2.206	1	7	221	7	2	28	2196	0	0
2.207	1	7	221	8	2	28	2196	0	0
2.208	1	10	221	9	9	16	903	0	0
2.209	1	10	221	10	9	24	1620	0	0
2.21	1	10	222	1	9	24	1620	0	0
2.211	1	10	222	2	9	22	1383	0	0
2.212	1	10	222	3	9	22	1383	0	0
2.213	1	10	222	4	9	18	967	0	0
2.214	1	10	222	5	9	18	967	0	0
2.215	1	10	222	6	9	20	1191	0	0
2.216	1	10	222	7	9	20	1191	0	0
2.217	1	10	222	8	9	20	1191	0	0
2.218	1	10	222	9	9	20	1191	0	0
2.219	1	10	222	10	9	14	775	0	0
2.22	1	10	223	1	9	14	775	0	0
2.221	1	10	223	2	9	18	967	0	0
2.222	1	10	223	3	9	18	967	0	0
2.223	1	10	223	4	9	24	1620	0	0
2.224	1	10	223	5	9	24	1620	0	0
2.225	1	10	223	6	9	20	1191	0	0
2.226	1	10	223	7	9	20	1191	0	0
2.227	1	8	223	8	11	26	1836	0	0
2.228	1	8	223	9	11	26	1836	0	0
2.229	1	9	223	10	3	20	1191	0	0
2.23	1	8	224	1	11	22	1383	0	0
2.231	1	10	224	2	9	12	597	0	0
2.232	1	10	224	3	9	12	597	0	0
2.233	1	8	224	4	11	24	1620	0	0
2.234	1	8	224	5	11	24	1620	0	0
2.235	1	10	224	6	9	20	1191	0	0
2.236	1	10	224	7	9	20	1191	0	0
2.237	1	10	224	8	9	22	1383	0	0
2.238	1	10	224	9	9	22	1383	0	0
2.239	1	10	224	10	9	18	967	0	0
2.24	1	10	225	1	9	18	967	0	0
2.241	1	8	225	2	11	18	967	0	0
2.242	1	7	225	3	2	22	1383	0	0
2.243	1	10	225	4	9	18	967	0	0
2.244	1	10	225	5	9	18	967	0	0
2.245	1	10	225	6	9	24	1620	0	0
2.246	1	10	225	7	9	24	1620	0	0
2.247	1	10	225	8	9	12	597	0	0
2.248	1	10	225	9	9	12	597	0	0
2.249	1	10	225	10	9	22	1383	0	0
2.25	1	10	226	1	9	22	1383	0	0
2.251	1	10	226	2	9	26	1836	0	0
2.252	1	10	226	3	9	26	1836	0	0
2.253	1	10	226	4	9	20	1191	0	0
2.254	1	10	226	5	9	20	1191	0	0
2.255	1	10	226	6	9	24	1620	0	0
2.256	1	10	226	7	9	24	1620	0	0
2.257	1	10	226	8	9	22	1383	0	0
2.258	1	10	226	9	9	22	1383	0	0
2.259	1	8	226	10	11	22	1383	0	0
2.26	1	9	227	1	3	20	1191	0	0
2.261	1	10	227	2	9	20	1191	0	0
2.262	1	10	227	3	9	20	1191	0	0
2.263	1	10	227	4	9	18	967	0	0
2.264	1	10	227	5	9	18	967	0	0
2.265	1	8	227	6	11	24	1620	0	0
2.266	1	8	227	7	11	24	1620	0	0
2.267	1	10	227	8	9	20	1191	0	0
2.268	1	10	227	9	9	20	1191	0	0
2.269	1	10	227	10	9	18	967	0	0
2.27	1	9	228	1	3	24	1620	0	0
2.271	1	9	228	2	3	24	1620	0	0
2.272	1	10	228	3	9	14	775	0	0
2.273	1	8	228	4	11	20	1191	0	0
2.274	1	9	228	5	3	20	1191	0	0
2.275	1	10	228	6	9	18	967	0	0
2.276	1	10	228	7	9	18	967	0	0
2.277	1	10	228	8	9	24	1620	0	0
2.278	1	10	228	9	9	24	1620	0	0
2.279	1	10	228	10	9	22	1383	0	0
2.28	1	10	229	1	9	22	1383	0	0
2.281	1	9	229	2	3	26	1836	0	0
2.282	1	9	229	3	3	18	967	0	0
2.283	1	10	229	4	9	18	967	0	0
2.284	1	9	229	5	3	24	1620	0	0
2.285	1	10	229	6	9	22	1383	0	0
2.286	1	10	229	7	9	22	1383	0	0
2.287	1	10	229	8	9	22	1383	0	0
2.288	1	10	229	9	9	22	1383	0	0
2.289	1	10	229	10	9	16	903	0	0
2.29	1	10	230	1	9	16	903	0	0
2.291	1	10	230	2	9	14	775	0	0
2.292	1	9	230	3	3	22	1383	0	0
2.293	1	9	230	4	3	22	1383	0	0
2.294	1	8	230	5	11	24	1620	0	0
2.295	1	9	230	6	3	20	1191	0	0
2.296	1	9	230	7	3	20	1191	0	0
2.297	1	10	230	8	9	18	967	0	0
2.298	1	10	230	9	9	18	967	0	0
2.299	1	10	230	10	9	22	1383	0	0
2.3	1	10	231	1	9	22	1383	0	0
2.301	1	9	231	2	3	22	1383	0	0
2.302	1	7	231	3	2	22	1383	0	0
2.303	1	10	231	4	9	18	967	0	0
2.304	1	10	231	5	9	18	967	0	0
2.305	1	10	231	6	9	18	967	0	0
2.306	1	10	231	7	9	18	967	0	0
2.307	1	9	231	8	3	22	1383	0	0
2.308	1	10	231	9	9	14	775	0	0
2.309	1	10	231	10	9	14	775	0	0
2.31	1	10	232	1	9	14	775	0	0
2.311	1	7	232	2	2	22	1383	0	0
2.312	1	8	232	3	11	16	903	0	0
2.313	1	10	232	4	9	20	1191	0	0
2.314	1	10	232	5	9	20	1191	0	0
2.315	1	10	232	6	9	12	597	0	0
2.316	1	9	232	7	3	18	967	0	0
2.317	1	8	232	8	11	26	1836	0	0
2.318	1	8	232	9	11	26	1836	0	0
2.319	1	10	232	10	9	18	967	0	0
2.32	1	10	233	1	9	18	967	0	0
2.321	1	10	233	2	9	16	903	0	0
2.322	1	10	233	3	9	16	903	0	0
2.323	1	6	233	4	12	24	1620	0	0
2.324	1	6	233	5	12	24	1620	0	0
2.325	1	10	233	6	9	18	967	0	0
2.326	1	10	233	7	9	18	967	0	0
2.327	1	10	233	8	9	18	967	0	0
2.328	1	10	233	9	9	18	967	0	0
2.329	1	7	233	10	2	22	1383	0	0
2.33	1	9	234	1	3	22	1383	0	0
2.331	1	10	234	2	9	22	1383	0	0
2.332	1	10	234	3	9	22	1383	0	0
2.333	1	10	234	4	9	20	1191	0	0
2.334	1	10	234	5	9	20	1191	0	0
2.335	1	10	234	6	9	14	775	0	0
2.336	1	9	234	7	3	22	1383	0	0
2.337	1	10	234	8	9	20	1191	0	0
2.338	1	10	234	9	9	20	1191	0	0
2.339	1	8	234	10	11	24	1620	0	0
2.34	1	9	235	1	3	22	1383	0	0
2.341	1	10	235	2	9	18	967	0	0
2.342	1	9	235	3	3	24	1620	0	0
2.343	1	10	235	4	9	22	1383	0	0
2.344	1	10	235	5	9	22	1383	0	0
2.345	1	10	235	6	9	16	903	0	0
2.346	1	10	235	7	9	16	903	0	0
2.347	1	10	235	8	9	18	967	0	0
2.348	1	10	235	9	9	18	967	0	0
2.349	1	10	235	10	9	20	1191	0	0
2.35	1	10	236	1	9	20	1191	0	0
2.351	1	9	236	2	3	20	1191	0	0
2.352	1	9	236	3	3	22	1383	0	0
2.353	1	9	236	4	3	22	1383	0	0
2.354	1	9	236	5	3	22	1383	0	0
2.355	1	9	236	6	3	22	1383	0	0
2.356	1	9	236	7	3	22	1383	0	0
2.357	1	10	236	8	9	20	1191	0	0
2.358	1	10	236	9	9	20	1191	0	0
2.359	1	10	236	10	9	18	967	0	0
2.36	1	10	237	1	9	18	967	0	0
2.361	1	8	237	2	11	18	967	0	0
2.362	1	9	237	3	3	18	967	0	0
2.363	1	10	237	4	9	20	1191	0	0
2.364	1	10	237	5	9	20	1191	0	0
2.365	1	10	237	6	9	20	1191	0	0
2.366	1	10	237	7	9	20	1191	0	0
2.367	1	7	237	8	2	28	2196	0	0
2.368	1	7	237	9	2	24	1620	0	0
2.369	1	7	237	10	2	24	1620	0	0
2.37	1	9	238	1	3	22	1383	0	0
2.371	1	10	238	2	9	20	1191	0	0
2.372	1	10	238	3	9	20	1191	0	0
2.373	1	8	238	4	11	20	1191	0	0
2.374	1	9	238	5	3	22	1383	0	0
2.375	1	10	238	6	9	16	903	0	0
2.376	1	10	238	7	9	16	903	0	0
2.377	1	9	238	8	3	22	1383	0	0
2.378	1	10	238	9	9	8	421	0	0
2.379	1	10	238	10	9	18	967	0	0
2.38	1	10	239	1	9	18	967	0	0
2.381	1	10	239	2	9	20	1191	0	0
2.382	1	10	239	3	9	20	1191	0	0
2.383	1	10	239	4	9	18	967	0	0
2.384	1	10	239	5	9	18	967	0	0
2.385	1	10	239	6	9	28	2196	0	0
2.386	1	10	239	7	9	28	2196	0	0
2.387	1	10	239	8	9	24	1620	0	0
2.388	1	10	239	9	9	24	1620	0	0
2.389	1	8	239	10	11	22	1383	0	0
2.39	1	8	240	1	11	22	1383	0	0
2.391	1	10	240	2	9	16	903	0	0
2.392	1	10	240	3	9	16	903	0	0
2.393	1	9	240	4	3	22	1383	0	0
2.394	1	9	240	5	3	24	1620	0	0
2.395	1	10	240	6	9	22	1383	0	0
2.396	1	10	240	7	9	22	1383	0	0
2.397	1	10	240	8	9	14	775	0	0
2.398	1	10	240	9	9	14	775	0	0
2.399	1	10	240	10	9	20	1191	0	0
2.4	1	10	241	1	9	20	1191	0	0
2.401	1	10	241	2	9	24	1620	0	0
2.402	1	10	241	3	9	24	1620	0	0
2.403	1	10	241	4	9	22	1383	0	0
2.404	1	10	241	5	9	22	1383	0	0
2.405	1	10	241	6	9	20	1191	0	0
2.406	1	10	241	7	9	20	1191	0	0
2.407	1	10	241	8	9	20	1191	0	0
2.408	1	10	241	9	9	20	1191	0	0
2.409	1	10	241	10	9	22	1383	0	0
2.41	1	10	242	1	9	22	1383	0	0
2.411	1	10	242	2	9	22	1383	0	0
2.412	1	10	242	3	9	22	1383	0	0
2.413	1	9	242	4	3	18	967	0	0
2.414	1	9	242	5	3	18	967	0	0
2.415	1	10	242	6	9	18	967	0	0
2.416	1	10	242	7	9	18	967	0	0
2.417	1	10	242	8	9	18	967	0	0
2.418	1	10	242	9	9	18	967	0	0
2.419	1	7	242	10	2	26	1836	0	0
2.42	1	9	243	1	3	16	903	0	0
2.421	1	10	243	2	9	18	967	0	0
2.422	1	10	243	3	9	18	967	0	0
2.423	1	9	243	4	3	22	1383	0	0
2.424	1	9	243	5	3	18	967	0	0
2.425	1	10	243	6	9	14	775	0	0
2.426	1	10	243	7	9	14	775	0	0
2.427	1	10	243	8	9	18	967	0	0
2.428	1	10	243	9	9	18	967	0	0
2.429	1	10	243	10	9	18	967	0	0
2.43	1	10	244	1	9	18	967	0	0
2.431	1	10	244	2	9	18	967	0	0
2.432	1	10	244	3	9	18	967	0	0
2.433	1	8	244	4	11	20	1191	0	0
2.434	1	8	244	5	11	20	1191	0	0
2.435	1	8	244	6	11	20	1191	0	0
2.436	1	8	244	7	11	20	1191	0	0
2.437	1	10	244	8	9	12	597	0	0
2.438	1	9	244	9	3	22	1383	0	0
2.439	1	9	244	10	3	22	1383	0	0
2.44	1	10	245	1	9	14	775	0	0
2.441	1	8	245	2	11	22	1383	0	0
2.442	1	8	245	3	11	22	1383	0	0
2.443	1	10	245	4	9	22	1383	0	0
2.444	1	10	245	5	9	22	1383	0	0
2.445	1	10	245	6	9	28	2196	0	0
2.446	1	10	245	7	9	28	2196	0	0
2.447	1	10	245	8	9	22	1383	0	0
2.448	1	10	245	9	9	22	1383	0	0
2.449	1	10	245	10	9	20	1191	0	0
2.45	1	10	246	1	9	20	1191	0	0
2.451	1	10	246	2	9	26	1836	0	0
2.452	1	10	246	3	9	26	1836	0	0
2.453	1	10	246	4	9	20	1191	0	0
2.454	1	10	246	5	9	20	1191	0	0
2.455	1	10	246	6	9	14	775	0	0
2.456	1	10	246	7	9	14	775	0	0
2.457	1	10	246	8	9	10	469	0	0
2.458	1	9	246	9	3	20	1191	0	0
2.459	1	10	246	10	9	18	967	0	0
2.46	1	10	247	1	9	18	967	0	0
2.461	1	10	247	2	9	18	967	0	0
2.462	1	10	247	3	9	18	967	0	0
2.463	1	6	247	4	12	20	1191	0	0
2.464	1	9	247	5	3	24	1620	0	0
2.465	1	9	247	6	3	24	1620	0	0
2.466	1	9	247	7	3	24	1620	0	0
2.467	1	10	247	8	9	22	1383	0	0
2.468	1	10	247	9	9	22	1383	0	0
2.469	1	10	247	10	9	22	1383	0	0
2.47	1	10	248	1	9	22	1383	0	0
2.471	1	10	248	2	9	18	967	0	0
2.472	1	10	248	3	9	18	967	0	0
2.473	1	10	248	4	9	22	1383	0	0
2.474	1	10	248	5	9	22	1383	0	0
2.475	1	8	248	6	11	22	1383	0	0
2.476	1	8	248	7	11	22	1383	0	0
2.477	1	10	248	8	9	22	1383	0	0
2.478	1	10	248	9	9	22	1383	0	0
2.479	1	10	248	10	9	22	1383	0	0
2.48	1	10	249	1	9	22	1383	0	0
2.481	1	7	249	2	2	24	1620	0	0
2.482	1	10	249	3	9	14	775	0	0
2.483	1	10	249	4	9	26	1836	0	0
2.484	1	10	249	5	9	26	1836	0	0
2.485	1	10	249	6	9	26	1836	0	0
2.486	1	10	249	7	9	26	1836	0	0
2.487	1	8	249	8	11	22	1383	0	0
2.488	1	8	249	9	11	22	1383	0	0
2.489	1	10	249	10	9	22	1383	0	0
2.49	1	10	250	1	9	22	1383	0	0
2.491	1	10	250	2	9	22	1383	0	0
2.492	1	10	250	3	9	22	1383	0	0
2.493	1	9	250	4	3	20	1191	0	0
2.494	1	8	250	5	11	20	1191	0	0
2.495	1	10	250	6	9	20	1191	0	0
2.496	1	10	250	7	9	20	1191	0	0
2.497	1	10	250	8	9	16	903	0	0
2.498	1	10	250	9	9	16	903	0	0
2.499	1	9	250	10	3	20	1191	0	0
2.5	1	9	251	1	3	20	1191	0	0
2.501	1	10	251	2	9	14	775	0	0
2.502	1	9	251	3	3	22	1383	0	0
2.503	1	9	251	4	3	22	1383	0	0
2.504	1	9	251	5	3	20	1191	0	0
2.505	1	9	251	6	3	20	1191	0	0
2.506	1	9	251	7	3	16	903	0	0
2.507	1	10	251	8	9	14	775	0	0
2.508	1	10	251	9	9	14	775	0	0
2.509	1	8	251	10	11	20	1191	0	0
2.51	1	8	252	1	11	20	1191	0	0
2.511	1	10	252	2	9	22	1383	0	0
2.512	1	10	252	3	9	22	1383	0	0
2.513	1	10	252	4	9	22	1383	0	0
2.514	1	10	252	5	9	22	1383	0	0
2.515	1	8	252	6	11	22	1383	0	0
2.516	1	8	252	7	11	22	1383	0	0
2.517	1	10	252	8	9	16	903	0	0
2.518	1	10	252	9	9	16	903	0	0
2.519	1	10	252	10	9	16	903	0	0
2.52	1	10	253	1	9	16	903	0	0
2.521	1	8	253	2	11	20	1191	0	0
2.522	1	8	253	3	11	20	1191	0	0
2.523	1	8	253	4	11	26	1836	0	0
2.524	1	8	253	5	11	26	1836	0	0
2.525	1	8	253	6	11	20	1191	0	0
2.526	1	7	253	7	2	22	1383	0	0
2.527	1	7	253	8	2	22	1383	0	0
2.528	1	7	253	9	2	20	1191	0	0
2.529	1	10	253	10	9	16	903	0	0
2.53	1	10	254	1	9	16	903	0	0
2.531	1	10	254	2	9	20	1191	0	0
2.532	1	10	254	3	9	20	1191	0	0
2.533	1	10	254	4	9	20	1191	0	0
2.534	1	10	254	5	9	20	1191	0	0
2.535	1	10	254	6	9	14	775	0	0
2.536	1	10	254	7	9	14	775	0	0
2.537	1	10	254	8	9	22	1383	0	0
2.538	1	10	254	9	9	22	1383	0	0
2.539	1	10	254	10	9	22	1383	0	0
2.54	1	10	255	1	9	22	1383	0	0
2.541	1	6	255	2	12	22	1383	0	0
2.542	1	6	255	3	12	22	1383	0	0
2.543	1	7	255	4	2	20	1191	0	0
2.544	1	9	255	5	3	20	1191	0	0
2.545	1	9	255	6	3	20	1191	0	0
2.546	1	9	255	7	3	20	1191	0	0
2.547	1	10	255	8	9	20	1191	0	0
2.548	1	10	255	9	9	20	1191	0	0
2.549	1	10	255	10	9	22	1383	0	0
2.55	1	10	256	1	9	22	1383	0	0
2.551	1	10	256	2	9	18	967	0	0
2.552	1	10	256	3	9	18	967	0	0
2.553	1	10	256	4	9	16	903	0	0
2.554	1	10	256	5	9	16	903	0	0
2.555	1	10	256	6	9	14	775	0	0
2.556	1	7	256	7	2	24	1620	0	0
2.557	1	10	256	8	9	18	967	0	0
2.558	1	10	256	9	9	18	967	0	0
2.559	1	10	256	10	9	22	1383	0	0
2.56	1	10	257	1	9	22	1383	0	0
2.561	1	10	257	2	9	12	597	0	0
2.562	1	10	257	3	9	12	597	0	0
2.563	1	7	257	4	2	20	1191	0	0
2.564	1	7	257	5	2	22	1383	0	0
2.565	1	10	257	6	9	20	1191	0	0
2.566	1	10	257	7	9	20	1191	0	0
2.567	1	10	257	8	9	18	967	0	0
2.568	1	10	257	9	9	18	967	0	0
2.569	1	7	257	10	2	24	1620	0	0
2.57	1	7	258	1	2	22	1383	0	0
2.571	1	10	258	2	9	22	1383	0	0
2.572	1	10	258	3	9	22	1383	0	0
2.573	1	10	258	4	9	20	1191	0	0
2.574	1	10	258	5	9	20	1191	0	0
2.575	1	10	258	6	9	24	1620	0	0
2.576	1	10	258	7	9	24	1620	0	0
2.577	1	10	258	8	9	22	1383	0	0
2.578	1	10	258	9	9	22	1383	0	0
2.579	1	10	258	10	9	22	1383	0	0
2.58	1	10	259	1	9	22	1383	0	0
2.581	1	10	259	2	9	18	967	0	0
2.582	1	10	259	3	9	18	967	0	0
2.583	1	10	259	4	9	18	967	0	0
2.584	1	9	259	5	3	24	1620	0	0
2.585	1	10	259	6	9	24	1620	0	0
2.586	1	10	259	7	9	24	1620	0	0
2.587	1	10	259	8	9	24	1620	0	0
2.588	1	10	259	9	9	24	1620	0	0
2.589	1	10	259	10	9	24	1620	0	0
2.59	1	10	260	1	9	24	1620	0	0
2.591	1	10	260	2	9	14	775	0	0
2.592	1	9	260	3	3	24	1620	0	0
2.593	1	9	260	4	3	24	1620	0	0
2.594	1	9	260	5	3	24	1620	0	0
2.595	1	9	260	6	3	24	1620	0	0
2.596	1	10	260	7	9	14	775	0	0
2.597	1	8	260	8	11	18	967	0	0
2.598	1	9	260	9	3	22	1383	0	0
2.599	1	9	260	10	3	22	1383	0	0
2.6	1	8	261	1	11	24	1620	0	0
2.601	1	10	261	2	9	20	1191	0	0
2.602	1	10	261	3	9	20	1191	0	0
2.603	1	10	261	4	9	24	1620	0	0
2.604	1	10	261	5	9	24	1620	0	0
2.605	1	10	261	6	9	24	1620	0	0
2.606	1	10	261	7	9	24	1620	0	0
2.607	1	9	261	8	3	20	1191	0	0
2.608	1	8	261	9	11	22	1383	0	0
2.609	1	8	261	10	11	22	1383	0	0
2.61	1	8	262	1	11	22	1383	0	0
2.611	1	6	262	2	12	22	1383	0	0
2.612	1	6	262	3	12	22	1383	0	0
2.613	1	10	262	4	9	16	903	0	0
2.614	1	10	262	5	9	16	903	0	0
2.615	1	10	262	6	9	16	903	0	0
2.616	1	10	262	7	9	16	903	0	0
2.617	1	8	262	8	11	16	903	0	0
2.618	1	9	262	9	3	24	1620	0	0
2.619	1	10	262	10	9	22	1383	0	0
2.62	1	10	263	1	9	22	1383	0	0
2.621	1	10	263	2	9	22	1383	0	0
2.622	1	10	263	3	9	22	1383	0	0
2.623	1	10	263	4	9	18	967	0	0
2.624	1	9	263	5	3	24	1620	0	0
2.625	1	9	263	6	3	24	1620	0	0
2.626	1	8	263	7	11	22	1383	0	0
2.627	1	10	263	8	9	8	421	0	0
2.628	1	9	263	9	3	26	1836	0	0
2.629	1	9	263	10	3	26	1836	0	0
2.63	1	10	264	1	9	18	967	0	0
2.631	1	10	264	2	9	22	1383	0	0
2.632	1	10	264	3	9	22	1383	0	0
2.633	1	9	264	4	3	20	1191	0	0
2.634	1	9	264	5	3	26	1836	0	0
2.635	1	10	264	6	9	22	1383	0	0
2.636	1	10	264	7	9	22	1383	0	0
2.637	1	9	264	8	3	20	1191	0	0
2.638	1	10	264	9	9	12	597	0	0
2.639	1	10	264	10	9	28	2196	0	0
2.64	1	10	265	1	9	28	2196	0	0
2.641	1	10	265	2	9	28	2196	0	0
2.642	1	10	265	3	9	28	2196	0	0
2.643	1	9	265	4	3	22	1383	0	0
2.644	1	9	265	5	3	24	1620	0	0
2.645	1	10	265	6	9	28	2196	0	0
2.646	1	10	265	7	9	28	2196	0	0
2.647	1	10	265	8	9	24	1620	0	0
2.648	1	10	265	9	9	24	1620	0	0
2.649	1	10	265	10	9	20	1191	0	0
2.65	1	10	266	1	9	20	1191	0	0
2.651	1	10	266	2	9	24	1620	0	0
2.652	1	10	266	3	9	24	1620	0	0
2.653	1	10	266	4	9	18	967	0	0
2.654	1	10	266	5	9	18	967	0	0
2.655	1	10	266	6	9	22	1383	0	0
2.656	1	10	266	7	9	22	1383	0	0
2.657	1	10	266	8	9	14	775	0	0
2.658	1	10	266	9	9	14	775	0	0
2.659	1	10	266	10	9	14	775	0	0
2.66	1	10	267	1	9	14	775	0	0
2.661	1	10	267	2	9	16	903	0	0
2.662	1	10	267	3	9	16	903	0	0
2.663	1	10	267	4	9	14	775	0	0
2.664	1	10	267	5	9	14	775	0	0
2.665	1	10	267	6	9	18	967	0	0
2.666	1	10	267	7	9	18	967	0	0
2.667	1	10	267	8	9	22	1383	0	0
2.668	1	10	267	9	9	22	1383	0	0
2.669	1	5	267	10	4	22	1383	0	0
2.67	1	9	268	1	3	18	967	0	0
2.671	1	10	268	2	9	22	1383	0	0
2.672	1	10	268	3	9	22	1383	0	0
2.673	1	10	268	4	9	20	1191	0	0
2.674	1	10	268	5	9	20	1191	0	0
2.675	1	8	268	6	11	16	903	0	0
2.676	1	5	268	7	4	20	1191	0	0
2.677	1	5	268	8	4	20	1191	0	0
2.678	1	9	268	9	3	16	903	0	0
2.679	1	10	268	10	9	12	597	0	0
2.68	1	7	269	1	2	24	1620	0	0
2.681	1	7	269	2	2	24	1620	0	0
2.682	1	10	269	3	9	14	775	0	0
2.683	1	10	269	4	9	18	967	0	0
2.684	1	10	269	5	9	18	967	0	0
2.685	1	10	269	6	9	20	1191	0	0
2.686	1	10	269	7	9	20	1191	0	0
2.687	1	10	269	8	9	12	597	0	0
2.688	1	10	269	9	9	12	597	0	0
2.689	1	10	269	10	9	14	775	0	0
2.69	1	10	270	1	9	14	775	0	0
2.691	1	3	270	2	15	22	1383	0	0
2.692	1	9	270	3	3	16	903	0	0
2.693	1	10	270	4	9	14	775	0	0
2.694	1	10	270	5	9	14	775	0	0
2.695	1	10	270	6	9	18	967	0	0
2.696	1	10	270	7	9	18	967	0	0
2.697	1	10	270	8	9	22	1383	0	0
2.698	1	10	270	9	9	22	1383	0	0
2.699	1	10	270	10	9	16	903	0	0
2.7	1	10	271	1	9	16	903	0	0
2.701	1	9	271	2	3	16	903	0	0
2.702	1	9	271	3	3	20	1191	0	0
2.703	1	9	271	4	3	20	1191	0	0
2.704	1	9	271	5	3	24	1620	0	0
2.705	1	10	271	6	9	24	1620	0	0
2.706	1	10	271	7	9	24	1620	0	0
2.707	1	10	271	8	9	26	1836	0	0
2.708	1	10	271	9	9	26	1836	0	0
2.709	1	10	271	10	9	14	775	0	0
2.71	1	10	272	1	9	14	775	0	0
2.711	1	10	272	2	9	22	1383	0	0
2.712	1	10	272	3	9	22	1383	0	0
2.713	1	10	272	4	9	22	1383	0	0
2.714	1	10	272	5	9	22	1383	0	0
2.715	1	9	272	6	3	26	1836	0	0
2.716	1	9	272	7	3	18	967	0	0
2.717	1	10	272	8	9	14	775	0	0
2.718	1	9	272	9	3	24	1620	0	0
2.719	1	9	272	10	3	24	1620	0	0
2.72	1	9	273	1	3	24	1620	0	0
2.721	1	9	273	2	3	24	1620	0	0
2.722	1	8	273	3	11	20	1191	0	0
2.723	1	10	273	4	9	16	903	0	0
2.724	1	10	273	5	9	16	903	0	0
2.725	1	10	273	6	9	18	967	0	0
2.726	1	10	273	7	9	18	967	0	0
2.727	1	10	273	8	9	22	1383	0	0
2.728	1	10	273	9	9	22	1383	0	0
2.729	1	10	273	10	9	24	1620	0	0
2.73	1	10	274	1	9	24	1620	0	0
2.731	1	10	274	2	9	22	1383	0	0
2.732	1	10	274	3	9	22	1383	0	0
2.733	1	10	274	4	9	20	1191	0	0
2.734	1	10	274	5	9	20	1191	0	0
2.735	1	10	274	6	9	24	1620	0	0
2.736	1	10	274	7	9	24	1620	0	0
2.737	1	10	274	8	9	20	1191	0	0
2.738	1	10	274	9	9	20	1191	0	0
2.739	1	10	274	10	9	20	1191	0	0
2.74	1	10	275	1	9	20	1191	0	0
2.741	1	10	275	2	9	22	1383	0	0
2.742	1	10	275	3	9	22	1383	0	0
2.743	1	10	275	4	9	22	1383	0	0
2.744	1	10	275	5	9	22	1383	0	0
2.745	1	10	275	6	9	22	1383	0	0
2.746	1	10	275	7	9	22	1383	0	0
2.747	1	8	275	8	11	20	1191	0	0
2.748	1	8	275	9	11	20	1191	0	0
2.749	1	10	275	10	9	18	967	0	0
2.75	1	10	276	1	9	18	967	0	0
2.751	1	10	276	2	9	20	1191	0	0
2.752	1	10	276	3	9	20	1191	0	0
2.753	1	6	276	4	12	26	1836	0	0
2.754	1	6	276	5	12	26	1836	0	0
2.755	1	10	276	6	9	20	1191	0	0
2.756	1	10	276	7	9	20	1191	0	0
2.757	1	10	276	8	9	22	1383	0	0
2.758	1	10	276	9	9	22	1383	0	0
2.759	1	10	276	10	9	22	1383	0	0
2.76	1	10	277	1	9	22	1383	0	0
2.761	1	10	277	2	9	22	1383	0	0
2.762	1	10	277	3	9	22	1383	0	0
2.763	1	10	277	4	9	22	1383	0	0
2.764	1	10	277	5	9	22	1383	0	0
2.765	1	9	277	6	3	22	1383	0	0
2.766	1	8	277	7	11	22	1383	0	0
2.767	1	10	277	8	9	20	1191	0	0
2.768	1	10	277	9	9	20	1191	0	0
2.769	1	10	277	10	9	28	2196	0	0
2.77	1	10	278	1	9	28	2196	0	0
2.771	1	10	278	2	9	24	1620	0	0
2.772	1	10	278	3	9	24	1620	0	0
2.773	1	9	278	4	3	20	1191	0	0
2.774	1	9	278	5	3	22	1383	0	0
2.775	1	10	278	6	9	22	1383	0	0
2.776	1	10	278	7	9	22	1383	0	0
2.777	1	9	278	8	3	24	1620	0	0
2.778	1	10	278	9	9	16	903	0	0
2.779	1	9	278	10	3	22	1383	0	0
2.78	1	8	279	1	11	22	1383	0	0
2.781	1	10	279	2	9	14	775	0	0
2.782	1	10	279	3	9	14	775	0	0
2.783	1	8	279	4	11	24	1620	0	0
2.784	1	8	279	5	11	24	1620	0	0
2.785	1	9	279	6	3	20	1191	0	0
2.786	1	9	279	7	3	22	1383	0	0
2.787	1	10	279	8	9	20	1191	0	0
2.788	1	10	279	9	9	20	1191	0	0
2.789	1	10	279	10	9	24	1620	0	0
2.79	1	10	280	1	9	24	1620	0	0
2.791	1	10	280	2	9	18	967	0	0
2.792	1	10	280	3	9	18	967	0	0
2.793	1	10	280	4	9	16	903	0	0
2.794	1	10	280	5	9	16	903	0	0
2.795	1	10	280	6	9	16	903	0	0
2.796	1	10	280	7	9	16	903	0	0
2.797	1	7	280	8	2	24	1620	0	0
